GLOBALEVENTID,SQLDATE,Actor1Geo_FullName,Actor2Geo_FullName,DATEADDED,SOURCEURL,AvgTone
469832902,20150924,"Ilado, Ondo, Nigeria","Ilado, Ondo, Nigeria",20150924081500,http://nigerianreviews.com/olu-falae-buhari-gives-police-security-agencies-marching-order/,-3.83895131086142
469832927,20150924,"Ilado, Ondo, Nigeria","Ilado, Ondo, Nigeria",20150924081500,http://nigerianreviews.com/olu-falae-buhari-gives-police-security-agencies-marching-order/,-3.83895131086142
469621542,20150923,"Buhari, Kano, Nigeria","Buhari, Kano, Nigeria",20150923170000,http://www.informationng.com/2015/09/buhari-directs-ig-other-security-agencies-to-ensure-safe-rescue-of-falae.html,-0.95693779904306
469621551,20150923,"Buhari, Kano, Nigeria","Buhari, Kano, Nigeria",20150923170000,http://www.informationng.com/2015/09/buhari-directs-ig-other-security-agencies-to-ensure-safe-rescue-of-falae.html,-0.95693779904306
470043888,20150924,"Ondo State, Ondo, Nigeria","Abuja, Abuja Federal Capital Territory, Nigeria",20150924233000,http://newnigerianpolitics.com/2015/09/24/falae-rescued-through-aerial-ground-operations-police/,-3.6734693877551
469674235,20150923,"Bariga, Sokoto, Nigeria","Lagos, Lagos, Nigeria",20150923204500,https://www.naij.com/562583-read-armed-robbers-kogi.html,-9.87654320987652
469674238,20150923,"Bariga, Sokoto, Nigeria","Lagos, Lagos, Nigeria",20150923204500,https://www.naij.com/562583-read-armed-robbers-kogi.html,-9.87654320987652
470532506,20150926,Nigeria,Nigeria,20150926161500,http://www.augsburger-allgemeine.de/politik/Boko-Haram-toetet-bei-Angriff-mindestens-15-Zivilisten-id35605807.html,-6.83760683760683
470259178,20150925,"Yalwa, Kano, Nigeria","Yalwa, Kano, Nigeria",20150925150000,http://dailytrust.com.ng/news/general/hajj-stampede-nigeria-demands-inclusion-in-saudi-probe/112367.html,-4.50643776824034
470259191,20150925,"Yalwa, Kano, Nigeria","Yalwa, Kano, Nigeria",20150925150000,http://dailytrust.com.ng/news/general/hajj-stampede-nigeria-demands-inclusion-in-saudi-probe/112367.html,-4.50643776824034
470356582,20150925,"Lake Chad, Nigeria (general), Nigeria","Banki, Extreme-Nord, Cameroon",20150925223000,http://thenewsnigeria.com.ng/2015/09/200-boko-haram-fighters-surrender-in-banki-town/,-8.62068965517241
469576526,20150923,"Abuja, Abuja Federal Capital Territory, Nigeria","Abuja, Abuja Federal Capital Territory, Nigeria",20150923141500,http://www.ngrguardiannews.com/2015/09/buhari-orders-police-security-agencies-to-rescue-falae/,-0.97560975609757
469776221,20150924,"Ondo State, Ondo, Nigeria","Ondo State, Ondo, Nigeria",20150924040000,http://leadership.ng/news/462816/pmb-orders-police-to-ensure-falaes-safe-rescue,-0.36630036630037
469745712,20150923,"Ijomu, Nigeria (general), Nigeria","Ijomu, Nigeria (general), Nigeria",20150924014500,http://thenationonlineng.net/buhari-orders-police-chief-to-bring-back-falae-safely/,-2.24525043177893
470448745,20150926,"Lake Chad, Nigeria (general), Nigeria","Banki, Borno, Nigeria",20150926073000,https://uk.news.yahoo.com/boko-haram-nigerian-army-claims-070804665.html,-7.89473684210527
470139334,20150924,"Muzdalifah, Makkah, Saudi Arabia","Muzdalifah, Makkah, Saudi Arabia",20150925063000,http://www.thisdaylive.com/articles/borno-pilgrims-chair-female-journalist-bilkisu-yusuf-many-nigerians-among-717-killed-in-mina/221108/,-5.39345711759505
470187998,20150924,"Ilado, Ondo, Nigeria","Ilado, Ondo, Nigeria",20150925101500,http://omojuwa.com/2015/09/i-slept-on-bare-floor-falae-shares-his-ordeal-with-kidnappers/,-3.19488817891373
469349667,20150922,"Fulani, Zamfara, Nigeria","Ilado, Ondo, Nigeria",20150922230000,http://ireports-ng.com/2015/09/22/trouble-brews-between-yoruba-and-hausa-community-in-south-west-over-falaes-kidnap-by-fulani-herdsmen/,-4.9079754601227
469349668,20150922,"Fulani, Zamfara, Nigeria","Ondo State, Ondo, Nigeria",20150922230000,http://ireports-ng.com/2015/09/22/trouble-brews-between-yoruba-and-hausa-community-in-south-west-over-falaes-kidnap-by-fulani-herdsmen/,-4.9079754601227
469349669,20150922,"Fulani, Zamfara, Nigeria","Fulani, Zamfara, Nigeria",20150922230000,http://ireports-ng.com/2015/09/22/trouble-brews-between-yoruba-and-hausa-community-in-south-west-over-falaes-kidnap-by-fulani-herdsmen/,-4.9079754601227
469326513,20150922,"Lagos, Lagos, Nigeria","Lagos, Lagos, Nigeria",20150922211500,http://www.premiumtimesng.com/regional/ssouth-west/190469-falaes-abduction-opc-warns-fulani-herdsmen.html,-4.45205479452054
469326514,20150922,"Lagos, Lagos, Nigeria","Lagos, Lagos, Nigeria",20150922211500,http://www.premiumtimesng.com/regional/ssouth-west/190469-falaes-abduction-opc-warns-fulani-herdsmen.html,-4.45205479452054
469408842,20150922,"Ogun State, Ogun, Nigeria","Abeokuta, Ogun, Nigeria",20150923023000,http://dailyindependentnig.com/2015/09/abduction-prominent-nigerians-besiege-falaes-residence/,-5.62200956937799
469408843,20150922,"Ogun State, Ogun, Nigeria","Akure, Ondo, Nigeria",20150923023000,http://dailyindependentnig.com/2015/09/abduction-prominent-nigerians-besiege-falaes-residence/,-5.62200956937799
469408844,20150922,"Ogun State, Ogun, Nigeria","Ogun State, Ogun, Nigeria",20150923023000,http://dailyindependentnig.com/2015/09/abduction-prominent-nigerians-besiege-falaes-residence/,-5.62200956937799
469410468,20150923,"Ogun State, Ogun, Nigeria","Ogun State, Ogun, Nigeria",20150923023000,http://dailyindependentnig.com/2015/09/abduction-prominent-nigerians-besiege-falaes-residence/,-5.62200956937799
470162166,20150925,"Chibok, Borno, Nigeria","Chibok, Borno, Nigeria",20150925081500,http://leadership.ng/news/463042/bbog-group-laments-celebrating-another-sallah-without-chibok-girls,-3.01810865191147
470162173,20150925,"Lawani, Nigeria (general), Nigeria","Lawani, Nigeria (general), Nigeria",20150925081500,http://thenewsnigeria.com.ng/2015/09/nigerian-troops-capture-boko-haram-fuel-dump/,-5.03597122302158
469457036,20150923,"Borno State, Borno, Nigeria","Monguno, Borno, Nigeria",20150923061500,http://www.nigerianeye.com/search?updated-max=2015-09-22T13:55:00+01:00&max-results=30,-3.79362670713202
470360244,20150925,"Paris, RhôAlpes, France","Paris, RhôAlpes, France",20150925224500,http://mundinews.com/counselor-victor-gill-ramirez-tuiteo-nigeria-admite-trocar-meninas-raptadas-por-prisioneiros-do-boko-haram/,4.99999999999997
470360245,20150925,"Paris, RhôAlpes, France",Nigeria,20150925224500,http://mundinews.com/counselor-victor-gill-ramirez-tuiteo-nigeria-admite-trocar-meninas-raptadas-por-prisioneiros-do-boko-haram/,4.99999999999997
470360246,20150925,Nigeria,Brazil,20150925224500,http://mundinews.com/counselor-victor-gill-ramirez-tuiteo-nigeria-admite-trocar-meninas-raptadas-por-prisioneiros-do-boko-haram/,4.99999999999997
470360247,20150925,Nigeria,Nigeria,20150925224500,http://mundinews.com/counselor-victor-gill-ramirez-tuiteo-nigeria-admite-trocar-meninas-raptadas-por-prisioneiros-do-boko-haram/,4.99999999999997
469857687,20150924,"Ondo State, Ondo, Nigeria","Akure, Ondo, Nigeria",20150924101500,http://dailypost.ng/2015/09/24/we-will-not-tolerate-herdsmens-misdeeds-any-longer-ondo-farmers-on-falaes-kidnap/,-3.9647577092511
469857688,20150924,"Ondo State, Ondo, Nigeria","Akure, Ondo, Nigeria",20150924101500,http://dailypost.ng/2015/09/24/we-will-not-tolerate-herdsmens-misdeeds-any-longer-ondo-farmers-on-falaes-kidnap/,-3.9647577092511
469857697,20150924,"Akure, Ondo, Nigeria","Akure, Ondo, Nigeria",20150924101500,http://dailypost.ng/2015/09/24/we-will-not-tolerate-herdsmens-misdeeds-any-longer-ondo-farmers-on-falaes-kidnap/,-3.9647577092511
469613857,20150923,"Ilado, Ondo, Nigeria","Ilado, Ondo, Nigeria",20150923163000,http://www.vanguardngr.com/2015/09/how-our-boss-was-abducted-falaes-pa-driver/,-4.84818805093046
469960052,20150924,"Ilorin, Kwara, Nigeria","Abuja, Abuja Federal Capital Territory, Nigeria",20150924170000,http://www.pmnewsnigeria.com/2015/09/24/home-loss-saraki-stoned-in-ilorin-at-eid-praying-ground/,-4.77941176470588
470460287,20150926,"Abuja, Abuja Federal Capital Territory, Nigeria","Mongonu, Borno, Nigeria",20150926083000,http://nigerianewspapers.com.ng/the-day-i-confronted-boko-haram/,-2.71026027102603
470460288,20150926,"Borno State, Borno, Nigeria","Borno State, Borno, Nigeria",20150926083000,http://nigerianewspapers.com.ng/the-day-i-confronted-boko-haram/,-2.71026027102603
470460289,20150926,"Mongonu, Borno, Nigeria","Borno State, Borno, Nigeria",20150926083000,http://nigerianewspapers.com.ng/the-day-i-confronted-boko-haram/,-2.71026027102603
470460290,20150926,"Mongonu, Borno, Nigeria",United States,20150926083000,http://nigerianewspapers.com.ng/the-day-i-confronted-boko-haram/,-2.71026027102603
470460291,20150926,Niger,"Mongonu, Borno, Nigeria",20150926083000,http://nigerianewspapers.com.ng/the-day-i-confronted-boko-haram/,-2.71026027102603
469944002,20150924,"Akure, Ondo, Nigeria","Buhari, Kano, Nigeria",20150924160000,http://www.nigerianeye.com/2015/09/mimiko-should-be-blamed-for-falaes.html,-7.08534621578099
469597289,20150923,"Borno State, Borno, Nigeria","Borno State, Borno, Nigeria",20150923153000,http://www.nigerianeye.com/search?updated-max=2015-09-22T17:49:00+01:00&max-results=30,-2.42085661080074
469291058,20150922,"Monguno, Borno, Nigeria","Monguno, Borno, Nigeria",20150922184500,http://thenationonlineng.net/30-traders-killed-55-injured-in-borno/,-9.79729729729726
470329145,20150925,"Lagos, Lagos, Nigeria","Rivers State, Rivers, Nigeria",20150925200000,http://www.news24.com.ng/National/News/Gunmen-kidnap-two-clergymen-demand-ransom-20150925,-8.8
470062941,20150925,"Ondo State, Ondo, Nigeria","Ondo State, Ondo, Nigeria",20150925003000,http://dailyindependentnig.com/2015/09/falae-regains-freedom/,-1.52671755725191
470062942,20150925,"Ondo State, Ondo, Nigeria","Ondo State, Ondo, Nigeria",20150925003000,http://dailyindependentnig.com/2015/09/falae-regains-freedom/,-1.52671755725191
469729349,20150924,"Abuja, Abuja Federal Capital Territory, Nigeria","Enugu, Enugu, Nigeria",20150924004500,http://sunnewsonline.com/new/falae-buhari-gives-police-security-agencies-marching-order/,-3.77532228360957
469729350,20150924,"Enugu, Enugu, Nigeria","Enugu, Enugu, Nigeria",20150924004500,http://sunnewsonline.com/new/falae-buhari-gives-police-security-agencies-marching-order/,-3.77532228360957
469729351,20150924,"Ondo State, Ondo, Nigeria","Ondo State, Ondo, Nigeria",20150924004500,http://sunnewsonline.com/new/falae-buhari-gives-police-security-agencies-marching-order/,-3.77532228360957
469729354,20150924,"Enugu, Enugu, Nigeria","Enugu, Enugu, Nigeria",20150924004500,http://sunnewsonline.com/new/falae-buhari-gives-police-security-agencies-marching-order/,-3.77532228360957
469453800,20150923,"Fulani, Zamfara, Nigeria","Ilado, Ondo, Nigeria",20150923060000,http://abusidiqu.com/trouble-brews-between-yoruba-and-hausa-community-in-south-west-over-falaes-kidnap-by-fulani-herdsmen/,-5.01882057716436
469453801,20150923,"Fulani, Zamfara, Nigeria","Ondo State, Ondo, Nigeria",20150923060000,http://abusidiqu.com/trouble-brews-between-yoruba-and-hausa-community-in-south-west-over-falaes-kidnap-by-fulani-herdsmen/,-5.01882057716436
469453802,20150923,"Fulani, Zamfara, Nigeria","Fulani, Zamfara, Nigeria",20150923060000,http://abusidiqu.com/trouble-brews-between-yoruba-and-hausa-community-in-south-west-over-falaes-kidnap-by-fulani-herdsmen/,-5.01882057716436
470112650,20150925,"Gwoza, Borno, Nigeria","Gwoza, Borno, Nigeria",20150925041500,http://www.thisdaylive.com/articles/nigerian-military-dismantles-boko-haram-fuel-depot-recaptures-banki-town/221098/,-4.57380457380457
470416698,20150926,"Komadougou Yobe, Nigeria (general), Nigeria","Komadougou Yobe, Nigeria (general), Nigeria",20150926031500,http://www.tt.com/home/10558185-91/boko-haram-t%C3%B6tete-15-zivilisten-bei-angriff-im-niger.csp,-5.98290598290598
469616321,20150923,"Fulani, Zamfara, Nigeria","Fulani, Zamfara, Nigeria",20150923164500,http://www.gospelherald.com/articles/58048/20150923/muslim-attacks-on-christian-communities-in-plateau-state-nigeria-kill-38-displace-5-000.htm,-7.2840790842872
469616342,20150923,"Abuja, Abuja Federal Capital Territory, Nigeria","Abuja, Abuja Federal Capital Territory, Nigeria",20150923164500,http://pulse.ng/gist/shame-prostitutes-hold-top-politician-hostage-in-asaba-id4195779.html,-1.34048257372654
469527738,20150923,Germany,Germany,20150923111500,http://www.thelocal.de/20150923/kidnapped-german-freed-in-nigeria,-5.25210084033614
469527740,20150923,"Niger Delta, Nigeria (general), Nigeria","Ogun State, Ogun, Nigeria",20150923111500,http://www.thelocal.de/20150923/kidnapped-german-freed-in-nigeria,-5.25210084033614
469527741,20150923,"Niger Delta, Nigeria (general), Nigeria","Ogun State, Ogun, Nigeria",20150923111500,http://www.thelocal.de/20150923/kidnapped-german-freed-in-nigeria,-5.25210084033614
469527742,20150923,"Ogun State, Ogun, Nigeria","Ogun State, Ogun, Nigeria",20150923111500,http://www.thelocal.de/20150923/kidnapped-german-freed-in-nigeria,-5.25210084033614
469527743,20150923,"Kano, Kano, Nigeria","Kano, Kano, Nigeria",20150923111500,http://www.thelocal.de/20150923/kidnapped-german-freed-in-nigeria,-5.25210084033614
469527744,20150923,"Kano, Kano, Nigeria",Germany,20150923111500,http://www.thelocal.de/20150923/kidnapped-german-freed-in-nigeria,-5.25210084033614
469443118,20150923,"Anambra State, Anambra, Nigeria","Anambra State, Anambra, Nigeria",20150923051500,http://dailyindependentnig.com/2015/09/the-increasing-wave-of-kidnappings/,-8.49420849420849
469387114,20150923,"Oba-Ile, Ondo, Nigeria","Oba-Ile, Ondo, Nigeria",20150923010000,http://www.punchng.com/politics/find-falae-fasehun-orders-opc/,-6.05095541401274
469275261,20150922,"Borno State, Borno, Nigeria","Monguno, Borno, Nigeria",20150922174500,http://www.punchng.com/news/27-dead-62-injured-in-moguno-suicide-bombing/,-6.66666666666667
469540499,20150923,Nigeria,Nigeria,20150923120000,http://www.vanguardngr.com/2015/09/buhari-orders-ig-on-immediate-rescue-of-falae/,0.900900900900909
469930166,20150924,"Akure, Ondo, Nigeria","Akure, Ondo, Nigeria",20150924151500,http://www.pmnewsnigeria.com/2015/09/24/breaking-olu-falae-regains-freedom/,-1.97368421052632
470274519,20150925,"Maiduguri, Borno, Nigeria","Maiduguri, Borno, Nigeria",20150925160000,http://africanarguments.org/2015/09/25/western-partners-cant-provide-military-assistance-to-fight-boko-haram-but-heres-what-they-can-do-2/,-8.0944350758853
469371712,20150923,"Kayode, Nigeria (general), Nigeria","Kayode, Nigeria (general), Nigeria",20150923001500,http://www.punchng.com/i-punch/you-are-a-joker-mi-tells-fani-kayode/,-2.67716535433071
469803441,20150924,"Olotu, Ondo, Nigeria","Olotu, Ondo, Nigeria",20150924060000,http://www.premiumtimesng.com/news/top-news/190537-falae-farmers-serve-govt-ultimatum-vow-action-against-herdsmen.html,-4.09683426443203
469803446,20150924,"Akure, Ondo, Nigeria","Ondo State, Ondo, Nigeria",20150924060000,http://www.premiumtimesng.com/news/top-news/190537-falae-farmers-serve-govt-ultimatum-vow-action-against-herdsmen.html,-4.09683426443203
470122815,20150925,"Ondo State, Ondo, Nigeria","Ondo State, Ondo, Nigeria",20150925050000,http://government.leadership.ng/news/463047/my-ordeal-in-kidnappers-den-olu-falae,-1.4405762304922
469822555,20150924,"Jangurori, Nigeria (general), Nigeria","Jangurori, Nigeria (general), Nigeria",20150924073000,http://middleastpost.com/nigerian-army-frees-241-women-children-from-boko-haram-camps/,-3.76432078559739
469822556,20150924,"Jangurori, Nigeria (general), Nigeria","Bulama, Sokoto, Nigeria",20150924073000,http://middleastpost.com/nigerian-army-frees-241-women-children-from-boko-haram-camps/,-3.76432078559739
469822559,20150924,"Jangurori, Nigeria (general), Nigeria","Jangurori, Nigeria (general), Nigeria",20150924073000,http://middleastpost.com/nigerian-army-frees-241-women-children-from-boko-haram-camps/,-3.76432078559739
470015799,20150924,"Borno State, Borno, Nigeria","Borno State, Borno, Nigeria",20150924210000,http://www.thisdaylive.com/articles/nigerian-military-dismantle-boko-haram-fuel-depot-in-borno/221091/,-5.79710144927536
469343698,20150922,"Minna, Niger, Nigeria","Minna, Niger, Nigeria",20150922223000,http://pulse.ng/local/in-minna-police-confirm-kidnap-of-hotelier-as-abductors-demand-n50m-ransom-id4193148.html,-5.01930501930502
469343699,20150922,"Minna, Niger, Nigeria","Minna, Niger, Nigeria",20150922223000,http://pulse.ng/local/in-minna-police-confirm-kidnap-of-hotelier-as-abductors-demand-n50m-ransom-id4193148.html,-5.01930501930502
469343700,20150922,"Minna, Niger, Nigeria",Niger,20150922223000,http://pulse.ng/local/in-minna-police-confirm-kidnap-of-hotelier-as-abductors-demand-n50m-ransom-id4193148.html,-5.01930501930502
470469600,20150926,Nigeria,Tunisia,20150926093000,http://www.theguardian.com/artanddesign/2015/sep/26/sylvanian-families-isis-freedom-of-expression-exhibition,-1.76991150442478
470469601,20150926,Tunisia,Tunisia,20150926093000,http://www.theguardian.com/artanddesign/2015/sep/26/sylvanian-families-isis-freedom-of-expression-exhibition,-1.76991150442478
470451130,20150926,"Abuja, Abuja Federal Capital Territory, Nigeria","Abuja, Abuja Federal Capital Territory, Nigeria",20150926074500,http://www.peoplesdailyng.com/the-day-i-confronted-boko-haram/,-2.77486910994764
470451131,20150926,"Mongonu, Borno, Nigeria","Mongonu, Borno, Nigeria",20150926074500,http://www.peoplesdailyng.com/the-day-i-confronted-boko-haram/,-2.77486910994764
470451132,20150926,United States,"Mongonu, Borno, Nigeria",20150926074500,http://www.peoplesdailyng.com/the-day-i-confronted-boko-haram/,-2.77486910994764
469957699,20150924,"Bulama, Sokoto, Nigeria","Bulama, Sokoto, Nigeria",20150924164500,http://www.noticias247.pr/index.php/internacionales/4716-ejercito-nigeriano-libera-a-241-mujeres-retenidas-por-boko-haram,-4.81099656357388
470224959,20150925,"Ilorin, Kwara, Nigeria","Tinubu, Lagos, Nigeria",20150925124500,http://pulse.ng/local/pulse-frontpage-read-todays-newspaper-headlines-friday-september-25-2015-id4201050.html,-6.95187165775401
470224960,20150925,"Tinubu, Lagos, Nigeria","Ilorin, Kwara, Nigeria",20150925124500,http://pulse.ng/local/pulse-frontpage-read-todays-newspaper-headlines-friday-september-25-2015-id4201050.html,-6.95187165775401
470126573,20150925,"Ondo State, Ondo, Nigeria","Ilado, Ondo, Nigeria",20150925051500,http://sunnewsonline.com/new/i-slept-on-bare-floor-for-4-days-falae/,0.23094688221709
470126590,20150925,"Ondo State, Ondo, Nigeria","Ilado, Ondo, Nigeria",20150925051500,http://sunnewsonline.com/new/i-slept-on-bare-floor-for-4-days-falae/,0.23094688221709
470126591,20150925,"Ondo State, Ondo, Nigeria","Ondo State, Ondo, Nigeria",20150925051500,http://sunnewsonline.com/new/i-slept-on-bare-floor-for-4-days-falae/,0.23094688221709
470197290,20150925,"Akure, Ondo, Nigeria","Akure, Ondo, Nigeria",20150925104500,http://www.promptnewsonline.com/falaes-abduction-underscores-urgent-need-for-community-policing-ajulo/,0.40485829959514
469657902,20150923,"Ondo State, Ondo, Nigeria","Ondo State, Ondo, Nigeria",20150923193000,http://tvcontinental.tv/article/falae%E2%80%99s-abduction-nans-gives-fulani-herdsmen-48-hours-ultimatum,-6.42857142857143
469818007,20150924,"Ilado, Ondo, Nigeria","Ilado, Ondo, Nigeria",20150924071500,http://allafrica.com/stories/201509240244.html,-4.88534396809571
470251390,20150925,"Kwara State, Kwara, Nigeria","Kwara State, Kwara, Nigeria",20150925143000,http://africajournalismtheworld.com/2015/09/25/nigeria-senate-head-saraki-pelted-with-stones-at-eid-prayers/,-6.10021786492375
470067526,20150925,"Ondo State, Ondo, Nigeria","Abuja, Abuja Federal Capital Territory, Nigeria",20150925004500,http://www.punchng.com/news/falae-rescued-through-aerial-ground-operations-police/,-3.26530612244898
469847709,20150924,"Akure, Ondo, Nigeria","Akure, Ondo, Nigeria",20150924093000,http://www.vanguardngr.com/2015/09/blame-mimiko-not-fg-for-falaes-kidnap-apc/,-7.24876441515651
469667994,20150923,"Kebbi, Sokoto, Nigeria","Kebbi, Sokoto, Nigeria",20150923201500,http://www.punchng.com/news/well-rescue-your-daughter-kebbi-police-assure-parents/,0.729927007299271
469999716,20150924,"Kano, Kano, Nigeria","Kano, Kano, Nigeria",20150924194500,"http://www.newageislam.com/islam,-women-and-feminism/new-age-islam-news-bureau/women-s-veils-a-sign-of-backwardness-in-xinjiang--officials/d/104705",-4.66592011944756
